time,afvoer (m3/s),daling gws (m),bodemvocht (mm),neerslagtekort (mm),totaal,grasland,kapitaalintensieve teelten uitgezonderd
2015-01-13,,,,,,,
2015-01-14,,,,,,,
2015-01-15,,,,,,,
2015-01-16,,,,,,,
2015-01-17,,,,,,,
2015-01-18,,,,,,,
2015-01-19,,,,,,,
2015-01-20,,,,,,,
2015-01-21,,,,,,,
2015-01-22,,,,,,,
2015-01-23,,,,,,,
2015-01-24,,,,,,,
2015-01-25,,,,,,,
2015-01-26,,,,,,,
2015-01-27,,,,,,,
2015-01-28,,,,,,,
2015-01-29,,,,,,,
2015-01-30,,,,,,,
2015-01-31,,,,,,,
2015-02-01,,,,,,,
2015-02-02,,,,,,,
2015-02-03,,,,,,,
2015-02-04,,,,,,,
2015-02-05,,,,,,,
2015-02-06,,,,,,,
2015-02-07,,,,,,,
2015-02-08,,,,,,,
2015-02-09,,,,,,,
2015-02-10,,,,,,,
2015-02-11,,,,,,,
2015-02-12,,,,,,,
2015-02-13,,,,,,,
2015-02-14,,,,,,,
2015-02-15,,,,,,,
2015-02-16,,,,,,,
2015-02-17,,,,,,,
2015-02-18,,,,,,,
2015-02-19,,,,,,,
2015-02-20,,,,,,,
2015-02-21,,,,,,,
2015-02-22,,,,,,,
2015-02-23,,,,,,,
2015-02-24,,,,,,,
2015-02-25,,,,,,,
2015-02-26,,,,,,,
2015-02-27,,,,,,,
2015-02-28,,,,,,,
2015-03-01,,,,,,,
2015-03-02,,,,,,,
2015-03-03,,,,,,,
2015-03-04,,,,,,,
2015-03-05,,,,,,,
2015-03-06,,,,,,,
2015-03-07,,,,,,,
2015-03-08,,,,,,,
2015-03-09,,,,,,,
2015-03-10,,,,,,,
2015-03-11,,,,,,,
2015-03-12,,,,,,,
2015-03-13,,,,,,,
2015-03-14,,,,,,,
2015-03-15,,,,,,,
2015-03-16,,,,,,,
2015-03-17,,,,,,,
2015-03-18,,,,,,,
2015-03-19,,,,,,,
2015-03-20,,,,,,,
2015-03-21,,,,,,,
2015-03-22,,,,,,,
2015-03-23,,,,,,,
2015-03-24,,,,,,,
2015-03-25,,,,,,,
2015-03-26,,,,,,,
2015-03-27,,,,,,,
2015-03-28,,,,,,,
2015-03-29,,,,,,,
2015-03-30,,,,,,,
2015-03-31,,,,,,,
2015-04-01,,0.0,,-4.199300000000001,,,
2015-04-02,,-0.017888888888889138,,-2.946400000000001,,,
2015-04-03,,-0.0472222222222225,,-4.221800000000001,,,
2015-04-04,,-0.07133333333333357,,-3.024200000000001,,,
2015-04-05,,-0.10322222222222235,,-0.6248000000000009,,,
2015-04-06,,-0.13066666666666668,,0.47039999999999926,,,
2015-04-07,,-0.14377777777777784,,2.5703999999999994,,,
2015-04-08,,-0.14122222222222242,,4.2642999999999995,,,
2015-04-09,,-0.14055555555555552,,7.164299999999999,,,
2015-04-10,,-0.1635555555555557,,7.896799999999999,,,
2015-04-11,,-0.1867777777777778,,8.7968,,,
2015-04-12,,-0.2101111111111113,,11.7266,,,
2015-04-13,,-0.20355555555555593,,14.323599999999999,,,
2015-04-14,,-0.2086666666666669,,17.723599999999998,,,
2015-04-15,,-0.23033333333333328,,21.423599999999997,,,
2015-04-16,,-0.24855555555555575,,24.5236,,,
2015-04-17,,-0.27199999999999985,,27.223599999999998,,,
2015-04-18,,-0.27177777777777773,,30.423599999999997,,,
2015-04-19,,-0.2945555555555556,,33.323499999999996,,,
2015-04-20,,-0.29822222222222233,,36.723,,,
2015-04-21,,-0.2965555555555557,,40.223,,,
2015-04-22,,-0.29388888888888903,,42.4202,,,
2015-04-23,,-0.2981111111111111,,45.5202,,,
2015-04-24,,-0.3066666666666669,,46.846000000000004,,,
2015-04-25,,-0.3175555555555559,,45.7905,,,
2015-04-26,,-0.3312222222222226,,47.4641,,,
2015-04-27,,-0.35188888888888886,,49.249,,,
2015-04-28,,-0.3470000000000004,,49.267,,,
2015-04-29,,-0.3510000000000005,,50.7303,,,
2015-04-30,,-0.3634444444444446,,53.4303,,,
2015-05-01,,-0.3790000000000002,,56.530300000000004,,,
2015-05-02,,-0.3676666666666666,,56.816700000000004,,,
2015-05-03,,-0.3875555555555558,,48.7047,,,
2015-05-04,,-0.31788888888888917,,41.9575,,,
2015-05-05,,-0.34911111111111137,,40.935900000000004,,,
2015-05-06,,-0.3611111111111114,,41.7338,,,
2015-05-07,,-0.3566666666666667,,43.7121,,,
2015-05-08,,-0.3774444444444447,,45.881,,,
2015-05-09,,-0.3984444444444445,,47.881,,,
2015-05-10,,-0.3905555555555557,,51.681,,,
2015-05-11,,-0.4081111111111113,,55.681,,,
2015-05-12,,-0.4162222222222225,,59.281,,,
2015-05-13,,-0.41933333333333384,,61.908699999999996,,,
2015-05-14,,-0.44833333333333364,,65.0955,,,
2015-05-15,,-0.45066666666666666,,68.0066,,,
2015-05-16,,-0.4510000000000001,,69.1066,,,
2015-05-17,,-0.4263333333333335,,70.8179,,,
2015-05-18,,-0.4567777777777777,,68.61,,,
2015-05-19,,-0.4746666666666669,,70.8952,,,
2015-05-20,,-0.49077777777777787,,74.1952,,,
2015-05-21,,-0.49322222222222234,,78.1952,,,
2015-05-22,,-0.49777777777777804,,81.434,,,
2015-05-23,,-0.5001111111111114,,81.839,,,
2015-05-24,,-0.5105555555555559,,86.339,,,
2015-05-25,,-0.5264444444444446,,88.739,,,
2015-05-26,,-0.531777777777778,,91.63900000000001,,,
2015-05-27,,-0.5291111111111113,,94.4154,,,
2015-05-28,,-0.5357777777777779,,94.53500000000001,,,
2015-05-29,,-0.5521111111111111,,93.75280000000001,,,
2015-05-30,,-0.5443333333333337,,85.02940000000001,,,
2015-05-31,,-0.5374444444444447,,86.22940000000001,,,
2015-06-01,,-0.5296666666666668,,88.15150000000001,,,
2015-06-02,,-0.5671111111111115,,89.14170000000001,,,
2015-06-03,,-0.5635555555555558,,92.04170000000002,,,
2015-06-04,,-0.5596666666666672,,90.41430000000003,,,
2015-06-05,,-0.5791111111111112,,94.92610000000002,,,
2015-06-06,,-0.5852222222222221,,99.52610000000001,,,
2015-06-07,,-0.5947777777777778,,103.62610000000001,,,
2015-06-08,,-0.6026666666666669,,107.72590000000001,,,
2015-06-09,,-0.6046666666666668,,110.72590000000001,,,
2015-06-10,,-0.611666666666667,,115.52590000000001,,,
2015-06-11,,-0.6191111111111113,,120.7801,,,
2015-06-12,,-0.645,,123.7111,,,
2015-06-13,,-0.6581111111111113,,127.61110000000001,,,
2015-06-14,,-0.6802222222222225,,131.1095,,,
2015-06-15,,-0.7012222222222223,,135.3927,,,
2015-06-16,,-0.7097777777777777,,134.4483,,,
2015-06-17,,-0.7095555555555556,,136.9194,,,
2015-06-18,,-0.7170000000000001,,139.4196,,,
2015-06-19,,-0.7266666666666669,,140.1576,,,
2015-06-20,,-0.7208888888888891,,141.93110000000001,,,
2015-06-21,,-0.7172222222222223,,135.12210000000002,,,
2015-06-22,,-0.7283333333333334,,135.68490000000003,,,
2015-06-23,,-0.7343333333333334,,137.68490000000003,,,
2015-06-24,,-0.7418888888888889,,140.88490000000002,,,
2015-06-25,,-0.747888888888889,,145.58350000000002,,,
2015-06-26,,-0.7690000000000001,,149.00600000000003,,,
2015-06-27,,-0.7784444444444444,,153.29020000000003,,,
2015-06-28,,-0.792777777777778,,156.49020000000002,,,
2015-06-29,,-0.8052222222222224,,161.29000000000002,,,
2015-06-30,,-0.7748750000000003,,166.79000000000002,,,
2015-07-01,,-0.7930000000000006,,172.60350000000003,,,
2015-07-02,,-0.8085000000000003,,177.50350000000003,,,
2015-07-03,,-0.8225000000000002,,182.88420000000002,,,
2015-07-04,,-0.8183750000000002,,187.42890000000003,,,
2015-07-05,,-0.8353750000000003,,191.12890000000002,,,
2015-07-06,,-0.8358750000000004,,194.43320000000003,,,
2015-07-07,,-0.8505000000000001,,187.02340000000004,,,
2015-07-08,,-0.8431250000000001,,187.67060000000004,,,
2015-07-09,,-0.8467500000000003,,191.16500000000005,,,
2015-07-10,,-0.8571250000000002,,196.16470000000004,,,
2015-07-11,,-0.8646250000000004,,198.98510000000005,,,
2015-07-12,,-0.8640000000000003,,189.93400000000005,,,
2015-07-13,,-0.8548750000000005,,189.21810000000005,,,
2015-07-14,,-0.84075,,190.25060000000005,,,
2015-07-15,,-0.8820000000000001,,191.08160000000004,,,
2015-07-16,,-0.8400000000000002,,193.48820000000003,,,
2015-07-17,,-0.8415000000000002,,198.18820000000002,,,
2015-07-18,,-0.8335000000000002,,195.1399,,,
2015-07-19,,-0.829125,,193.56490000000002,,,
2015-07-20,,-0.8316250000000003,,195.4362,,,
2015-07-21,,-0.8396250000000002,,199.5362,,,
2015-07-22,,-0.8473750000000001,,203.53470000000002,,,
2015-07-23,,-0.8552500000000002,,205.5386,,,
2015-07-24,,-0.8443750000000003,,200.0661,,,
2015-07-25,,-0.8308750000000001,,196.3853,,,
2015-07-26,,-0.8245000000000001,,194.7876,,,
2015-07-27,,-0.8321250000000003,,195.9894,,,
2015-07-28,,-0.8466250000000003,,184.54379999999998,,,
2015-07-29,,-0.8072500000000001,,176.88719999999998,,,
2015-07-30,,-0.8033750000000004,,179.087,,,
2015-07-31,,-0.7961250000000003,,183.087,,,
2015-08-01,,-0.8106250000000003,,187.35639999999998,,,
2015-08-02,,-0.8142500000000005,,191.75619999999998,,,
2015-08-03,,-0.8198750000000002,,191.2171,,,
2015-08-04,,-0.8213750000000003,,192.91709999999998,,,
2015-08-05,,-0.8182500000000003,,197.2154,,,
2015-08-06,,-0.8433750000000004,,201.3901,,,
2015-08-07,,-0.8557500000000002,,205.58939999999998,,,
2015-08-08,,-0.8642500000000003,,208.85649999999998,,,
2015-08-09,,-0.8733750000000001,,211.1565,,,
2015-08-10,,-0.8885000000000005,,214.2565,,,
2015-08-11,,-0.8908750000000003,,216.7565,,,
2015-08-12,,-0.8933750000000003,,195.6464,,,
2015-08-13,,-0.8251250000000002,,193.7265,,,
2015-08-14,,-0.8123750000000004,,194.0752,,,
2015-08-15,,-0.8242500000000003,,195.5876,,,
2015-08-16,,-0.8183750000000002,,190.5839,,,
2015-08-17,,-0.7958750000000002,,187.13,,,
2015-08-18,,-0.7966250000000002,,188.23,,,
2015-08-19,,-0.8031250000000004,,191.322,,,
2015-08-20,,-0.8133750000000002,,194.822,,,
2015-08-21,,-0.8170000000000004,,198.62720000000002,,,
2015-08-22,,-0.8086250000000001,,189.5568,,,
2015-08-23,,-0.7747500000000005,,182.0309,,,
2015-08-24,,-0.7726250000000002,,169.3089,,,
2015-08-25,,-0.7396250000000002,,162.3356,,,
2015-08-26,,-0.7195000000000004,,158.2322,,,
2015-08-27,,-0.7008750000000006,,158.8322,,,
2015-08-28,,-0.6997500000000002,,161.6208,,,
2015-08-29,,-0.6771250000000005,,156.4279,,,
2015-08-30,,-0.6670000000000004,,145.3078,,,
2015-08-31,,-0.6462500000000002,,147.4534,,,
2015-09-01,,-0.7073333333333336,,138.9983,,,
2015-09-02,,-0.6772222222222225,,138.7618,,,
2015-09-03,,-0.6807777777777778,,128.439,,,
2015-09-04,,-0.6227777777777779,,118.8052,,,
2015-09-05,,-0.6011111111111113,,120.077,,,
2015-09-06,,-0.5991111111111113,,121.874,,,
2015-09-07,,-0.6012222222222223,,122.96889999999999,,,
2015-09-08,,-0.609666666666667,,124.66869999999999,,,
2015-09-09,,-0.622888888888889,,127.66659999999999,,,
2015-09-10,,-0.6236666666666669,,130.5666,,,
2015-09-11,,-0.6280000000000002,,130.5982,,,
2015-09-12,,-0.6365555555555555,,131.4037,,,
2015-09-13,,-0.6392222222222222,,,,,
2015-09-14,,-0.6222222222222223,,132.23149999999998,,,
2015-09-15,,-0.6123333333333336,,126.23429999999999,,,
2015-09-16,,-0.609555555555556,,116.05959999999999,,,
2015-09-17,,-0.5701111111111111,,114.74649999999998,,,
2015-09-18,,-0.5686666666666668,,116.49369999999999,,,
2015-09-19,,-0.5705555555555557,,117.99369999999999,,,
2015-09-20,,-0.5725555555555555,,117.47879999999999,,,
2015-09-21,,-0.5587777777777779,,113.5055,,,
2015-09-22,,-0.4952222222222223,,96.0122,,,
2015-09-23,,-0.4204444444444446,,96.36710000000001,,,
2015-09-24,,-0.45522222222222236,,97.15520000000001,,,
2015-09-25,,-0.4883333333333332,,98.85350000000001,,,
2015-09-26,,-0.5041111111111112,,100.9535,,,
2015-09-27,,-0.5113333333333334,,103.2535,,,
2015-09-28,,-0.5332222222222224,,104.9535,,,
2015-09-29,,-0.5344444444444445,,107.2406,,,
2015-09-30,,-0.5437777777777778,,109.4365,,,
2015-10-01,,,,,,,
2015-10-02,,,,,,,
2015-10-03,,,,,,,
2015-10-04,,,,,,,
2015-10-05,,,,,,,
2015-10-06,,,,,,,
2015-10-07,,,,,,,
2015-10-08,,,,,,,
2015-10-09,,,,,,,
2015-10-10,,,,,,,
2015-10-11,,,,,,,
2015-10-12,,,,,,,
2015-10-13,,,,,,,
2015-10-14,,,,,,,
2015-10-15,,,,,,,
2015-10-16,,,,,,,
2015-10-17,,,,,,,
2015-10-18,,,,,,,
2015-10-19,,,,,,,
2015-10-20,,,,,,,
2015-10-21,,,,,,,
2015-10-22,,,,,,,
2015-10-23,,,,,,,
2015-10-24,,,,,,,
2015-10-25,,,,,,,
2015-10-26,,,,,,,
2015-10-27,,,,,,,
2015-10-28,,,,,,,
2015-10-29,,,,,,,
2015-10-30,,,,,,,
2015-10-31,,,,,,,
2015-11-01,,,,,,,
2015-11-02,,,,,,,
2015-11-03,,,,,,,
2015-11-04,,,,,,,
2015-11-05,,,,,,,
2015-11-06,,,,,,,
2015-11-07,,,,,,,
2015-11-08,,,,,,,
2015-11-09,,,,,,,
2015-11-10,,,,,,,
2015-11-11,,,,,,,
2015-11-12,,,,,,,
2015-11-13,,,,,,,
2015-11-14,,,,,,,
2015-11-15,,,,,,,
2015-11-16,,,,,,,
2015-11-17,,,,,,,
2015-11-18,,,,,,,
2015-11-19,,,,,,,
2015-11-20,,,,,,,
2015-11-21,,,,,,,
2015-11-22,,,,,,,
2015-11-23,,,,,,,
2015-11-24,,,,,,,
2015-11-25,,,,,,,
2015-11-26,,,,,,,
2015-11-27,,,,,,,
2015-11-28,,,,,,,
2015-11-29,,,,,,,
2015-11-30,,,,,,,
2015-12-01,,,,,,,
2015-12-02,,,,,,,
2015-12-03,,,,,,,
2015-12-04,,,,,,,
2015-12-05,,,,,,,
2015-12-06,,,,,,,
2015-12-07,,,,,,,
2015-12-08,,,,,,,
2015-12-09,,,,,,,
2015-12-10,,,,,,,
2015-12-11,,,,,,,
2015-12-12,,,,,,,
2015-12-13,,,,,,,
2015-12-14,,,,,,,
2015-12-15,,,,,,,
2015-12-16,,,,,,,
2015-12-17,,,,,,,
2015-12-18,,,,,,,
2015-12-19,,,,,,,
2015-12-20,,,,,,,
2015-12-21,,,,,,,
2015-12-22,,,,,,,
2015-12-23,,,,,,,
2015-12-24,,,,,,,
2015-12-25,,,,,,,
2015-12-26,,,,,,,
2015-12-27,,,,,,,
2015-12-28,,,,,,,
2015-12-29,,,,,,,
2015-12-30,,,,,,,
2015-12-31,,,,,,,
2016-01-01,,,,,,,
2016-01-02,,,,,,,
2016-01-03,,,,,,,
2016-01-04,,,,,,,
2016-01-05,,,,,,,
2016-01-06,,,,,,,
2016-01-07,,,,,,,
2016-01-08,,,,,,,
2016-01-09,,,,,,,
2016-01-10,,,,,,,
2016-01-11,,,,,,,
2016-01-12,,,,,,,
2016-01-13,,,,,,,
2016-01-14,,,,,,,
2016-01-15,,,,,,,
2016-01-16,,,,,,,
2016-01-17,,,,,,,
2016-01-18,,,,,,,
2016-01-19,,,,,,,
2016-01-20,,,,,,,
2016-01-21,,,,,,,
2016-01-22,,,,,,,
2016-01-23,,,,,,,
2016-01-24,,,,,,,
2016-01-25,,,,,,,
2016-01-26,,,,,,,
2016-01-27,,,,,,,
2016-01-28,,,,,,,
2016-01-29,,,,,,,
2016-01-30,,,,,,,
2016-01-31,,,,,,,
2016-02-01,,,,,,,
2016-02-02,,,,,,,
2016-02-03,,,,,,,
2016-02-04,,,,,,,
2016-02-05,,,,,,,
2016-02-06,,,,,,,
2016-02-07,,,,,,,
2016-02-08,,,,,,,
2016-02-09,,,,,,,
2016-02-10,,,,,,,
2016-02-11,,,,,,,
2016-02-12,,,,,,,
2016-02-13,,,,,,,
2016-02-14,,,,,,,
2016-02-15,,,,,,,
2016-02-16,,,,,,,
2016-02-17,,,,,,,
2016-02-18,,,,,,,
2016-02-19,,,,,,,
2016-02-20,,,,,,,
2016-02-21,,,,,,,
2016-02-22,,,,,,,
2016-02-23,,,,,,,
2016-02-24,,,,,,,
2016-02-25,,,,,,,
2016-02-26,,,,,,,
2016-02-27,,,,,,,
2016-02-28,,,,,,,
2016-02-29,,,,,,,
2016-03-01,,,,,,,
2016-03-02,,,,,,,
2016-03-03,,,,,,,
2016-03-04,,,,,,,
2016-03-05,,,,,,,
2016-03-06,,,,,,,
2016-03-07,,,,,,,
2016-03-08,,,,,,,
2016-03-09,,,,,,,
2016-03-10,,,,,,,
2016-03-11,,,,,,,
2016-03-12,,,,,,,
2016-03-13,,,,,,,
2016-03-14,,,,,,,
2016-03-15,,,,,,,
2016-03-16,,,,,,,
2016-03-17,,,,,,,
2016-03-18,,,,,,,
2016-03-19,,,,,,,
2016-03-20,,,,,,,
2016-03-21,,,,,,,
2016-03-22,,,,,,,
2016-03-23,,,,,,,
2016-03-24,,,,,,,
2016-03-25,,,,,,,
2016-03-26,,,,,,,
2016-03-27,,,,,,,
2016-03-28,,,,,,,
2016-03-29,,,,,,,
2016-03-30,,,,,,,
2016-03-31,,,,,,,
2016-04-01,,0.0,120.0421,1.83,,,
2016-04-02,,-0.009444444444444441,118.4404,-0.7469000000000001,,,
2016-04-03,,0.021222222222222205,117.2627,-0.6332999999999998,,,
2016-04-04,,0.01911111111111108,127.025,-0.49429999999999974,,,
2016-04-05,,-0.007777777777777908,127.04299999999999,-3.1114999999999995,,,
2016-04-06,2.39,-0.01355555555555574,126.9505,-7.029999999999999,,,
2016-04-07,,-0.01455555555555558,128.1655,-5.844099999999999,,,
2016-04-08,,-0.0216666666666667,129.8612,-4.920499999999999,,,
2016-04-09,,-0.04577777777777777,128.5238,-3.9445999999999986,,,
2016-04-10,,-0.054777777777777814,127.5443,-1.2594999999999987,,,
2016-04-11,,-0.06711111111111132,126.1452,0.14090000000000136,,,
2016-04-12,,-0.07777777777777789,123.7018,-1.6975999999999984,,,
2016-04-13,1.58,-0.09244444444444452,123.4298,-0.5950999999999984,,,
2016-04-14,2.05,-0.050111111111111266,125.0875,-12.221,,,
2016-04-15,2.72,-0.004444444444444547,125.024,-12.6504,,,
2016-04-16,4.44,-0.042777777777777755,131.683,-12.089599999999999,,,
2016-04-17,3.34,-0.06522222222222239,130.1582,-9.9896,,,
2016-04-18,2.42,-0.09166666666666698,129.1021,-7.5907,,,
2016-04-19,1.86,-0.10266666666666671,127.2079,-5.5907,,,
2016-04-20,,-0.10466666666666649,125.3829,-2.3230000000000004,,,
2016-04-21,,-0.11366666666666683,123.9571,0.5758999999999999,,,
2016-04-22,1.52,-0.11288888888888898,122.2098,1.7190999999999999,,,
2016-04-23,1.31,-0.129777777777778,121.5361,1.7512999999999999,,,
2016-04-24,1.26,-0.10866666666666684,121.495,-0.8248,,,
2016-04-25,1.36,-0.10644444444444456,122.3631,-9.5358,,,
2016-04-26,1.37,-0.07133333333333357,125.015,-15.1533,,,
2016-04-27,3.17,-0.04777777777777814,130.30200000000002,-14.5639,,,
2016-04-28,2.96,-0.04322222222222235,132.2028,-15.1403,,,
2016-04-29,2.96,-0.05722222222222209,130.7326,-13.7567,,,
2016-04-30,2.38,-0.08877777777777772,138.424,-11.6567,,,
2016-05-01,1.94,-0.08799999999999998,138.6167,-8.157200000000001,,,
2016-05-02,1.64,-0.11455555555555562,136.3708,-6.9666000000000015,,,
2016-05-03,1.66,-0.12966666666666674,136.8728,-3.4666000000000015,,,
2016-05-04,1.53,-0.13177777777777777,135.3854,0.03339999999999854,,,
2016-05-05,1.24,-0.13255555555555562,133.3972,4.333399999999998,,,
2016-05-06,1.21,-0.15277777777777807,131.023,8.633399999999998,,,
2016-05-07,1.14,-0.17011111111111127,130.6814,12.633399999999998,,,
2016-05-08,1.1,-0.1861111111111112,128.4074,17.4334,,,
2016-05-09,1.05,-0.1904444444444447,126.1347,18.6146,,,
2016-05-10,0.97,-0.19333333333333355,125.9172,20.2925,,,
2016-05-11,1.08,-0.20200000000000007,127.8231,24.0925,,,
2016-05-12,1.13,-0.23322222222222205,125.9462,28.5925,,,
2016-05-13,0.94,-0.25533333333333363,126.0584,33.1458,,,
2016-05-14,0.73,-0.25944444444444453,124.7686,35.2618,,,
2016-05-15,0.78,-0.263888888888889,124.5119,37.476,,,
2016-05-16,1.08,-0.2668888888888891,125.9449,39.275999999999996,,,
2016-05-17,0.93,-0.26966666666666683,126.2717,41.354,,,
2016-05-18,0.93,-0.29411111111111143,125.456,41.885999999999996,,,
2016-05-19,0.78,-0.30533333333333323,125.7905,44.3597,,,
2016-05-20,0.84,-0.30422222222222245,125.7144,45.3963,,,
2016-05-21,0.82,-0.3145555555555558,126.6731,26.72729999999999,,,
2016-05-22,0.7,-0.22633333333333353,125.5468,16.524999999999988,,,
2016-05-23,3.12,-0.18733333333333343,148.6253,17.62499999999999,,,
2016-05-24,3.05,-0.18266666666666667,155.3391,18.589099999999988,,,
2016-05-25,1.78,-0.20655555555555594,152.0608,20.289099999999987,,,
2016-05-26,1.41,-0.2110000000000001,151.1471,23.308899999999987,,,
2016-05-27,1.16,-0.22866666666666685,148.0445,25.658799999999985,,,
2016-05-28,1.28,-0.2183333333333334,145.8053,23.551499999999983,,,
2016-05-29,1.39,-0.19944444444444454,144.716,-19.97380000000002,,,
2016-05-30,3.22,0.12099999999999975,148.4201,-19.76290000000002,,,
2016-05-31,21.18,0.08444444444444432,175.7622,-19.12810000000002,,,
2016-06-01,12.59,0.06599999999999974,169.8541,-17.88800000000002,,,
2016-06-02,6.53,0.02844444444444447,167.3748,-16.61360000000002,,,
2016-06-03,4.73,0.0045555555555554,165.6132,-14.61360000000002,,,
2016-06-04,3.48,-0.050666666666666714,163.3363,-12.73360000000002,,,
2016-06-05,2.7,-0.07877777777777793,160.7978,-8.27310000000002,,,
2016-06-06,2.47,-0.09888888888888905,157.8751,-3.26230000000002,,,
2016-06-07,1.89,-0.12388888888888881,154.2309,1.1376999999999802,,,
2016-06-08,1.68,-0.13766666666666666,151.0118,5.202799999999979,,,
2016-06-09,1.52,-0.1553333333333333,148.6419,10.00279999999998,,,
2016-06-10,1.4,-0.17055555555555557,146.2894,12.64899999999998,,,
2016-06-11,1.32,-0.1806666666666667,144.1857,-4.553200000000022,,,
2016-06-12,1.26,-0.058444444444444424,143.8374,-15.287900000000022,,,
2016-06-13,3.65,-0.00488888888888914,157.7785,-16.19800000000002,,,
2016-06-14,4.11,-0.013444444444444592,164.4808,-19.94800000000002,,,
2016-06-15,3.3,-0.04388888888888914,162.914,-19.09500000000002,,,
2016-06-16,4.06,-0.07011111111111133,163.686,-23.16930000000002,,,
2016-06-17,3.07,-0.06255555555555563,161.6078,-26.58430000000002,,,
2016-06-18,3.56,-0.08311111111111123,163.87,-25.13100000000002,,,
2016-06-19,3.33,-0.06955555555555579,165.3873,-36.640700000000024,,,
2016-06-20,2.72,0.046777777777777314,161.7481,-41.424800000000026,,,
2016-06-21,7.08,0.08022222222222226,169.8504,-40.12480000000003,,,
2016-06-22,7.07,0.05722222222222209,170.4321,-41.39680000000003,,,
2016-06-23,4.33,0.05311111111111089,165.4552,-37.89680000000003,,,
2016-06-24,3.87,0.02066666666666666,165.2111,-36.42760000000003,,,
2016-06-25,3.41,-0.010000000000000453,161.7009,-39.836800000000025,,,
2016-06-26,3.0,0.008555555555555452,161.3916,-44.23290000000003,,,
2016-06-27,3.34,0.06133333333333319,162.6145,-50.93620000000003,,,
2016-06-28,3.52,0.09911111111111115,165.7935,-51.607600000000026,,,
2016-06-29,6.06,0.07722222222222215,171.5685,-50.13800000000003,,,
2016-06-30,4.85,0.054999999999999716,170.0884,-51.12430000000003,,,
2016-07-01,3.78,0.04999999999999992,169.0078,-51.916600000000024,,,
2016-07-02,3.74,0.015333333333333223,168.5389,-48.31930000000003,,,
2016-07-03,2.95,-0.022666666666666738,166.2779,-44.719300000000025,,,
2016-07-04,2.37,-0.03477777777777794,163.1036,-41.71960000000003,,,
2016-07-05,2.1,-0.08111111111111136,159.6933,-39.519600000000025,,,
2016-07-06,1.68,-0.10000000000000014,158.2082,-35.32230000000003,,,
2016-07-07,1.53,-0.10777777777777794,155.4639,-32.14170000000003,,,
2016-07-08,1.35,-0.14444444444444463,153.2903,-29.841700000000028,,,
2016-07-09,1.28,-0.15388888888888916,151.186,-26.44170000000003,,,
2016-07-10,1.16,-0.17800000000000024,148.502,-21.84170000000003,,,
2016-07-11,1.1,-0.19877777777777805,145.9054,-21.25790000000003,,,
2016-07-12,1.08,-0.19488888888888903,144.1129,-24.59360000000003,,,
2016-07-13,1.09,-0.2084444444444445,144.5282,-23.760700000000032,,,
2016-07-14,1.47,-0.23822222222222234,148.4989,-20.47420000000003,,,
2016-07-15,1.25,-0.23022222222222244,147.1797,-16.67420000000003,,,
2016-07-16,1.07,-0.24211111111111105,144.52,-13.90140000000003,,,
2016-07-17,0.94,-0.2657777777777779,142.5255,-11.046700000000031,,,
2016-07-18,0.94,-0.282875,140.7444,-6.0467000000000315,,,
2016-07-19,0.97,-0.28675000000000017,137.9326,-0.9026000000000316,,,
2016-07-20,0.92,-0.3221250000000001,134.73,3.7973999999999686,,,
2016-07-21,0.81,-0.20087500000000003,131.9927,-25.33070000000003,,,
2016-07-22,3.7,-0.21275,129.856,-24.11120000000003,,,
2016-07-23,2.11,-0.2413749999999999,156.2009,-20.41120000000003,,,
2016-07-24,,-0.26349999999999996,153.1399,-16.943700000000028,,,
2016-07-25,,-0.2818750000000002,148.4608,-15.143700000000027,,,
2016-07-26,1.19,-0.28912499999999985,146.3143,-11.918100000000027,,,
2016-07-27,0.97,-0.2960000000000004,143.2825,-14.066800000000027,,,
2016-07-28,1.06,-0.286875,141.7913,-14.823700000000027,,,
2016-07-29,0.93,-0.30237499999999984,143.3224,-15.260300000000028,,,
2016-07-30,1.1,-0.29525,143.9062,-18.30630000000003,,,
2016-07-31,1.07,-0.2802222222222224,144.5369,-21.689600000000027,,,
2016-08-01,1.03,-0.2560000000000001,145.5997,-30.735600000000026,,,
2016-08-02,1.19,-0.19444444444444484,148.3206,-46.303600000000024,,,
2016-08-03,2.53,-0.126777777777778,156.5856,-46.06640000000002,,,
2016-08-04,3.67,-0.15277777777777798,166.7649,-44.03550000000002,,,
2016-08-05,2.22,-0.18533333333333346,158.6506,-41.03550000000002,,,
2016-08-06,1.51,-0.1867777777777778,154.9663,-37.93550000000002,,,
2016-08-07,1.3,-0.21322222222222256,151.4196,-35.449100000000016,,,
2016-08-08,1.11,-0.2263333333333336,148.4701,-38.92720000000001,,,
2016-08-09,1.23,-0.194111111111111,146.1349,-47.77690000000001,,,
2016-08-10,1.77,-0.15844444444444467,151.0708,-53.98730000000001,,,
2016-08-11,1.7,-0.12400000000000017,155.2447,-52.98730000000001,,,
2016-08-12,1.91,-0.13966666666666672,159.9588,-50.58730000000001,,,
2016-08-13,1.83,-0.1702222222222224,156.0209,-47.58730000000001,,,
2016-08-14,1.49,-0.1902222222222225,152.2244,-44.88730000000001,,,
2016-08-15,1.25,-0.20300000000000018,149.2598,-40.78730000000001,,,
2016-08-16,1.07,-0.22133333333333333,146.0148,-36.80890000000001,,,
2016-08-17,1.02,-0.2400000000000002,143.3087,-32.608900000000006,,,
